Matrixsizexsize(random),Time(s),equalsround1e-6
55,0.00191787,true
55,0.00142271,true
55,0.00161544,true
55,0.00143021,true
55,0.00142992,true
55,0.0014288,true
55,0.00144255,true
55,0.00143199,true
55,0.00164862,true
55,0.0019462,true
55,0.00145459,true
55,0.00147321,true
55,0.00198395,true
55,0.00141647,true
55,0.00143702,true
55,0.00144551,true
55,0.00198555,true
55,0.00143347,true
55,0.00141609,true
55,0.00142906,true
55,0.00144468,true
55,0.0014789,true
55,0.0019318,true
55,0.00143008,true
55,0.00148647,true
55,0.0014793,true
55,0.00162565,true
55,0.00143084,true
55,0.00148347,true
55,0.00152631,true
55,0.00146402,true
55,0.00151847,true
55,0.00148879,true
55,0.00154365,true
55,0.00185012,true
55,0.0014907,true
55,0.00159148,true
55,0.00144853,true
55,0.00191728,true
55,0.00208222,true
55,0.00143267,true
55,0.0019459,true
55,0.00143544,true
55,0.00160407,true
55,0.00201263,true
55,0.00147854,true
55,0.00145025,true
55,0.00145109,true
55,0.00151214,true
55,0.00143812,true
55,0.0023136,true
55,0.00145186,true
55,0.00143599,true
55,0.00199414,true
55,0.00141235,true
55,0.00146384,true
55,0.00146335,true
55,0.00145438,true
55,0.00141881,true
55,0.00149398,true
55,0.00194372,true
55,0.00143541,true
55,0.00142536,true
55,0.00247491,true
55,0.00167109,true
55,0.00198594,true
55,0.00153935,true
60,0.0018819,true
60,0.0021752,true
60,0.00192737,true
60,0.00193772,true
60,0.00288645,true
60,0.00189258,true
60,0.00291723,true
60,0.00195678,true
60,0.00190779,true
60,0.00189319,true
60,0.00186867,true
60,0.00192016,true
60,0.00291863,true
60,0.00187382,true
60,0.00220851,true
60,0.00205463,true
60,0.00187521,true
60,0.0018328,true
60,0.00187036,true
60,0.00227078,true
60,0.00230838,true
60,0.00186696,true
60,0.00241574,true
60,0.00189927,true
60,0.00253489,true
60,0.00187604,true
60,0.00229466,true
60,0.00187071,true
60,0.00240557,true
60,0.00193031,true
60,0.0024397,true
60,0.00185005,true
60,0.00189017,true
60,0.00189371,true
60,0.00186768,true
60,0.00222297,true
60,0.00196201,true
60,0.00187825,true
60,0.00189294,true
60,0.00187438,true
60,0.00188143,true
60,0.0019009,true
60,0.00185805,true
60,0.00190519,true
60,0.00185052,true
60,0.002169,true
60,0.00189883,true
60,0.00191869,true
60,0.00192171,true
60,0.00184611,true
60,0.00196971,true
60,0.00185612,true
60,0.00193592,true
60,0.00198601,true
60,0.00246991,true
60,0.00239403,true
60,0.00189833,true
60,0.0017947,true
60,0.00193659,true
60,0.00187838,true
60,0.00200347,true
60,0.00190757,true
60,0.00237187,true
60,0.00194055,true
60,0.00194695,true
60,0.00203503,true
60,0.00185312,true
60,0.00188186,true
60,0.0018773,true
60,0.00188012,true
60,0.00186195,true
60,0.0018586,true
60,0.0019282,true
60,0.00186331,true
60,0.001865,true
60,0.00183042,true
60,0.00243206,true
60,0.00191451,true
60,0.00253168,true
60,0.00190826,true
60,0.00188748,true
60,0.00189677,true
60,0.00202035,true
60,0.00187839,true
60,0.0024103,true
60,0.00221669,true
60,0.0018579,true
60,0.00193289,true
60,0.00187458,true
60,0.00248395,true
60,0.00195041,true
60,0.00187895,true
60,0.00190036,true
