Matrixsizexsize(random),Time(s),equalsround1e-6
185,0.009758,true
185,0.011579,true
185,0.008946,true
185,0.025215,true
185,0.012907,true
185,0.011026,true
185,0.008867,true
185,0.022975,true
185,0.014711,true
190,0.009740,true
190,0.009497,true
190,0.009569,true
190,0.016580,true
190,0.011977,true
190,0.012847,true
190,0.009492,true
190,0.013683,true
190,0.009925,true
190,0.014385,true
190,0.012649,true
190,0.033105,true
190,0.009850,true
190,0.009496,true
190,0.016341,true
190,0.009837,true
190,0.010901,true
190,0.013092,true
190,0.016881,true
190,0.009875,true
195,0.011560,true
195,0.014435,true
195,0.013080,true
195,0.011203,true
195,0.011387,true
195,0.018444,true
195,0.015569,true
195,0.012804,true
195,0.011518,true
195,0.013498,true
195,0.012596,true
195,0.010941,true
195,0.011882,true
195,0.015141,true
195,0.010493,true
195,0.010767,true
195,0.010556,true
195,0.011652,true
195,0.010941,true
195,0.011658,true
200,0.014464,true
200,0.015589,true
200,0.011782,true
200,0.011319,true
200,0.014889,true
200,0.011325,true
200,0.011652,true
200,0.015086,true
200,0.015684,true
200,0.010837,true
200,0.011775,true
200,0.014904,true
200,0.016889,true
200,0.011919,true
200,0.010946,true
200,0.014361,true
200,0.011374,true
200,0.010989,true
200,0.019481,true
200,0.015971,true
205,0.012780,true
205,0.025229,true
205,0.015319,true
205,0.013201,true
205,0.014862,true
205,0.016041,true
205,0.013952,true
205,0.012673,true
205,0.014533,true
205,0.017738,true
205,0.035585,true
205,0.012550,true
205,0.015939,true
205,0.017714,true
205,0.012662,true
205,0.013040,true
205,0.021053,true
205,0.014873,true
205,0.014331,true
205,0.012696,true
210,0.016255,true
210,0.014065,true
210,0.013492,true
210,0.021798,true
210,0.015196,true
210,0.016800,true
210,0.017649,true
210,0.058000,true
210,0.015210,true
210,0.018540,true
210,0.022875,true
210,0.018700,true
210,0.015128,true
210,0.014260,true
210,0.017593,true
210,0.018697,true
210,0.014206,true
210,0.014267,true
210,0.022919,true
210,0.014360,true
215,0.014754,true
215,0.014806,true
215,0.019492,true
215,0.014852,true
215,0.014742,true
215,0.019272,true
215,0.017427,true
215,0.014619,true
215,0.014581,true
215,0.024084,true
215,0.016758,true
215,0.015788,true
215,0.014532,true
215,0.018788,true
215,0.014875,true
215,0.017304,true
215,0.021905,true
215,0.015009,true
215,0.014619,true
215,0.020320,true
220,0.015577,true
220,0.014871,true
220,0.025015,true
220,0.015088,true
220,0.015137,true
220,0.019145,true
220,0.044018,true
220,0.014888,true
220,0.016977,true
220,0.017718,true
220,0.016047,true
220,0.014873,true
220,0.023780,true
220,0.019920,true
220,0.016215,true
220,0.015605,true
220,0.026227,true
220,0.030652,true
220,0.016718,true
220,0.016858,true
225,0.022534,true
225,0.017556,true
225,0.017613,true
225,0.028297,true
225,0.022571,true
225,0.019741,true
225,0.023134,true
225,0.024520,true
225,0.017782,true
225,0.021705,true
225,0.022588,true
225,0.017274,true
225,0.019282,true
225,0.023075,true
225,0.018015,true
225,0.018688,true
225,0.021872,true
225,0.024673,true
225,0.016989,true
225,0.020351,true
230,0.029623,true
230,0.017919,true
230,0.017867,true
230,0.018096,true
230,0.023431,true
230,0.018102,true
230,0.018263,true
230,0.028690,true
230,0.019155,true
230,0.018085,true
230,0.029208,true
230,0.018363,true
