Matrixsizexsize(random),Time(s),equalsround1e-6
250,0.31,true
250,0.29,true
250,0.29,true
250,0.38,true
250,0.3,true
250,0.35,true
250,0.34,true
250,0.39,true
250,0.36,true
250,0.33,true
250,0.28,true
255,0.52,true
255,0.39,true
255,0.42,true
255,0.42,true
255,0.38,true
255,0.57,true
255,0.57,true
255,0.55,true
255,0.51,true
255,0.56,true
255,0.46,true
255,0.58,true
255,0.37,true
255,0.49,true
255,0.51,true
255,0.42,true
255,0.51,true
255,0.38,true
255,0.53,true
255,0.41,true
260,0.31,true
260,0.41,true
260,0.33,true
260,0.34,true
260,0.35,true
260,0.42,true
260,0.34,true
260,0.38,true
260,0.3,true
260,0.37,true
260,0.34,true
260,0.34,true
260,0.43,true
260,0.32,true
260,0.4,true
260,0.43,true
260,0.36,true
260,0.39,true
260,0.41,true
260,0.31,true
265,0.41,true
265,0.37,true
265,0.33,true
265,0.4,true
265,0.34,true
265,0.33,true
265,0.42,true
265,0.39,true
265,0.36,true
265,0.46,true
265,0.35,true
265,0.41,true
265,0.4,true
265,0.35,true
265,0.45,true
265,0.35,true
265,0.4,true
265,0.36,true
265,0.33,true
265,0.38,true
270,0.44,true
270,0.37,true
270,0.47,true
270,0.35,true
270,0.43,true
270,0.44,true
270,0.37,true
270,0.5,true
270,0.35,true
270,0.39,true
270,0.39,true
270,0.35,true
270,0.42,true
270,0.44,true
270,0.35,true
270,0.44,true
270,0.39,true
270,0.46,true
270,0.47,true
270,0.35,true
275,0.44,true
275,0.37,true
275,0.5,true
275,0.51,true
275,0.43,true
275,0.44,true
275,0.37,true
275,0.46,true
275,0.43,true
275,0.37,true
275,0.45,true
275,0.43,true
275,0.38,true
275,0.46,true
275,0.39,true
275,0.4,true
275,0.42,true
275,0.37,true
275,0.44,true
275,0.4,true
280,0.4,true
280,0.46,true
280,0.53,true
280,0.46,true
280,0.55,true
280,0.39,true
280,0.47,true
280,0.55,true
280,0.48,true
280,0.39,true
280,0.49,true
280,0.42,true
280,0.45,true
280,0.44,true
280,0.42,true
280,0.48,true
280,0.39,true
280,0.49,true
280,0.48,true
280,0.39,true
285,0.52,true
285,0.54,true
285,0.42,true
285,0.57,true
285,0.44,true
285,0.52,true
285,0.48,true
285,0.5,true
285,0.5,true
285,0.45,true
285,0.52,true
285,0.42,true
285,0.51,true
285,0.59,true
285,0.55,true
285,0.47,true
285,0.42,true
285,0.53,true
285,0.44,true
285,0.47,true
290,0.5,true
290,0.52,true
290,0.6,true
290,0.49,true
290,0.55,true
290,0.5,true
290,0.57,true
290,0.5,true
290,0.51,true
290,0.52,true
290,0.44,true
290,0.6,true
290,0.51,true
290,0.59,true
290,0.6,true
290,0.56,true
290,0.52,true
290,0.55,true
290,0.58,true
290,0.49,true
295,0.59,true
295,0.56,true
295,0.53,true
295,0.53,true
295,0.54,true
295,0.48,true
295,0.52,true
295,0.45,true
295,0.65,true
295,0.49,true
295,0.45,true
295,0.62,true
295,0.64,true
295,0.54,true
295,0.45,true
295,0.63,true
295,0.45,true
295,0.62,true
295,0.48,true
295,0.61,true
300,0.64,true
300,0.61,true
300,0.53,true
300,0.56,true
300,0.66,true
300,0.5,true
300,0.52,true
300,0.55,true
300,0.48,true
300,0.59,true
300,0.49,true
300,0.6,true
300,0.64,true
300,0.61,true
300,0.54,true
300,0.55,true
300,0.55,true
300,0.49,true
300,0.66,true
300,0.49,true

