Matrixsizexsize(random),Time(s),equalsround1e-6
35,0.0009004,true
35,0.0009857,true
35,0.00095,true
35,0.001107,true
35,0.0008828,true
35,0.0010978,true
35,0.001066,true
35,0.0009124,true
35,0.0009052,true
35,0.0011492,true
35,0.0009821,true
35,0.0010432,true
35,0.0009177,true
35,0.0012029,true
35,0.0011284,true
35,0.0012739,true
35,0.0010658,true
35,0.000955,true
35,0.0011931,true
35,0.0012306,true
35,0.0010787,true
35,0.0011774,true
35,0.001018,true
35,0.0009687,true
35,0.0009938,true
35,0.0009411,true
35,0.0009046,true
35,0.0010154,true
35,0.0008954,true
35,0.0013283,true
35,0.0009188,true
35,0.000869,true
35,0.0008727,true
35,0.0009148,true
35,0.0009914,true
35,0.0009761,true
35,0.0010043,true
35,0.0011721,true
35,0.0011424,true
35,0.0010931,true
35,0.0018305,true
35,0.0014338,true
35,0.0008759,true
35,0.0009902,true
35,0.0008785,true
35,0.0009249,true
35,0.0010664,true
35,0.0012987,true
40,0.000992,true
40,0.0010129,true
40,0.001041,true
40,0.0011506,true
40,0.0009074,true
40,0.0010761,true
40,0.0012054,true
40,0.000965,true
40,0.0009422,true
40,0.0009579,true
40,0.0010825,true
40,0.0010754,true
40,0.0011821,true
40,0.0010269,true
40,0.0009975,true
40,0.0011785,true
40,0.0010939,true
40,0.001009,true
40,0.0012459,true
40,0.001113,true
40,0.0010261,true
40,0.0010763,true
40,0.0009834,true
40,0.0010886,true
40,0.0009921,true
40,0.001135,true
40,0.0009772,true
40,0.0009552,true
40,0.0009986,true
40,0.001018,true
40,0.0011552,true
40,0.0009271,true
40,0.0010305,true
40,0.0010451,true
40,0.0060419,true
40,0.0012236,true
40,0.0008855,true
40,0.0010133,true
40,0.0010469,true
40,0.0012398,true
40,0.0010409,true
40,0.0010278,true
40,0.0011359,true
40,0.0010182,true
40,0.0010197,true
40,0.0011901,true
40,0.0009446,true
40,0.0010576,true
40,0.0010047,true
40,0.000985,true
40,0.0010659,true
40,0.0010136,true
40,0.0009412,true
40,0.0010738,true
40,0.0009778,true
40,0.0013911,true
40,0.0010416,true
40,0.0010847,true
40,0.0022561,true
40,0.0009906,true
40,0.0011264,true
40,0.0009401,true
40,0.0009397,true
40,0.0009089,true
40,0.0011844,true
40,0.0010887,true
40,0.0010252,true
40,0.0011073,true
40,0.0013263,true
40,0.0054053,true
40,0.0009557,true
40,0.000958,true
40,0.0009041,true
40,0.000973,true
40,0.0011654,true
40,0.0013846,true
40,0.0009351,true
40,0.0010027,true
40,0.0010735,true
40,0.0073612,true
40,0.0012512,true
40,0.0012791,true
40,0.0009652,true
40,0.0009357,true
40,0.0055072,true
40,0.001131,true
40,0.0012534,true
40,0.0010508,true
40,0.0009637,true
40,0.0009718,true
40,0.0009977,true
40,0.0016113,true
40,0.0013646,true
40,0.0012061,true
40,0.0011205,true
40,0.0013697,true
40,0.0009517,true
40,0.0017217,true
40,0.0011538,true
40,0.0012574,true
45,0.001013,true
45,0.001304,true
45,0.0011755,true
45,0.0013719,true
45,0.0010204,true
45,0.002599,true
45,0.0011911,true
45,0.0024385,true
45,0.0011426,true
45,0.0011844,true
45,0.0012108,true
45,0.0012107,true
45,0.0009484,true
45,0.0010581,true
45,0.0010393,true
45,0.0009801,true
45,0.0011471,true
45,0.0013474,true
45,0.0016789,true
45,0.0010688,true
45,0.0011068,true
45,0.0011903,true
45,0.0010309,true
45,0.0009517,true
45,0.0011133,true
45,0.0012192,true
45,0.0012472,true
45,0.0010046,true
45,0.0014247,true
45,0.0009755,true
45,0.0012116,true
45,0.0011794,true
45,0.0011243,true
45,0.0011709,true
45,0.0009285,true
45,0.0010794,true
45,0.0010247,true
45,0.0010532,true
45,0.0014765,true
45,0.0011424,true
45,0.0010549,true
45,0.0010267,true
45,0.0010237,true
45,0.0010151,true
45,0.0011018,true
45,0.001083,true
45,0.0012777,true
45,0.0009571,true
45,0.0010452,true
45,0.0011681,true
45,0.0009653,true
45,0.0010673,true
45,0.0017299,true
45,0.0010005,true
45,0.0011264,true
45,0.0010675,true
45,0.0011004,true
45,0.0011993,true
45,0.0011503,true
45,0.001005,true
45,0.0011892,true
45,0.0009621,true
45,0.0009413,true
45,0.0010085,true
45,0.0010554,true
45,0.001026,true
45,0.0010028,true
45,0.0009979,true
45,0.0009986,true
45,0.0010351,true
45,0.0013637,true
45,0.0011573,true
45,0.0010699,true
45,0.0010722,true
45,0.0010291,true
45,0.0009823,true
45,0.0012723,true
45,0.0011506,true
45,0.000957,true
45,0.0009411,true
45,0.0010398,true
45,0.0010709,true
45,0.0009764,true
45,0.0011397,true
45,0.0011569,true
45,0.0013093,true
45,0.0010084,true
45,0.0011213,true
45,0.0010133,true
45,0.0010865,true
45,0.0010243,true
45,0.0011315,true
45,0.0009846,true
45,0.0011582,true
45,0.0013667,true
45,0.0010006,true
45,0.0011623,true
45,0.0011985,true
45,0.0014407,true
45,0.0012532,true
50,0.0011226,true
50,0.0011831,true
50,0.0014861,true
50,0.0011243,true
50,0.001171,true
50,0.0012884,true
50,0.0014887,true
50,0.0014945,true
50,0.001134,true
50,0.0011737,true
50,0.0011242,true
50,0.0012449,true
50,0.0011917,true
50,0.0013205,true
50,0.0015724,true
